trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour,day,month
2019-04-08 06:41:32,36721445180895,fraud_Bailey-Morar,grocery_pos,300.98,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,42.627379,-74.598821,1,6,8,4
2019-04-08 17:57:48,36721445180895,"fraud_Labadie, Treutel and Bode",shopping_net,884.05,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,41.697838,-73.71508299999999,1,17,8,4
2019-04-08 18:59:21,180014262259255,fraud_Bailey-Morar,grocery_pos,276.48,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,30.825664,-86.614449,1,18,8,4
2019-04-08 22:03:13,3536818734263520,fraud_Fisher Inc,shopping_net,887.45,M,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,41.055049,-94.031391,1,22,8,4
2019-04-08 22:26:34,180014262259255,"fraud_Moore, Dibbert and Koepp",misc_net,913.18,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,31.146741,-86.78508599999999,1,22,8,4
2019-04-08 22:33:43,36721445180895,"fraud_Kerluke, Kertzmann and Wiza",misc_net,818.46,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,42.655614,-75.44143100000001,1,22,8,4
2019-04-08 22:45:27,180014262259255,fraud_Volkman-Predovic,shopping_net,1071.8,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,31.717681,-86.198998,1,22,8,4
2019-04-08 22:45:33,36721445180895,fraud_Grimes LLC,entertainment,537.36,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,41.932107,-73.895545,1,22,8,4
2019-04-08 23:20:08,180014262259255,"fraud_Rippin, Kub and Mann",misc_net,826.39,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,32.217835,-86.696178,1,23,8,4
2019-04-08 23:28:41,36721445180895,fraud_Boyer PLC,shopping_net,918.24,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,43.387595000000005,-74.737753,1,23,8,4
2019-04-08 23:37:22,180014262259255,"fraud_Kerluke, Kertzmann and Wiza",misc_net,862.11,F,Brantley,AL,36009,31.571,-86.2743,2566,Exercise physiologist,1958-06-26,32.078007,-86.335711,1,23,8,4
2019-04-08 23:44:04,3536818734263520,"fraud_Altenwerth, Cartwright and Koss",shopping_net,1012.71,M,Des Moines,IA,50314,41.603,-93.633,222785,Interior and spatial designer,1981-08-10,42.309981,-93.68685,1,23,8,4
2019-04-09 01:51:37,36721445180895,"fraud_Robel, Cummerata and Prosacco",gas_transport,17.28,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,42.321069,-75.04875899999999,1,1,9,4
2019-04-09 19:06:18,36721445180895,fraud_Auer-Mosciski,grocery_pos,350.7,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,43.312994,-73.88551,1,19,9,4
2019-04-09 22:52:13,3519607465576254,fraud_Kerluke PLC,misc_net,910.76,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,41.45075,-124.560402,1,22,9,4
2019-04-09 23:26:25,36721445180895,fraud_Kassulke Inc,entertainment,612.5,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,42.122948,-74.225652,1,23,9,4
2019-04-09 23:29:51,3519607465576254,fraud_Brown PLC,misc_net,697.52,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,40.566166,-123.975972,1,23,9,4
2019-04-09 23:33:29,36721445180895,fraud_Gaylord-Powlowski,home,390.85,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,43.256431,-73.723725,1,23,9,4
2019-04-09 23:41:29,3519607465576254,fraud_Torp-Lemke,misc_pos,49.83,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,40.901787,-124.88738,1,23,9,4
2019-04-09 23:46:08,36721445180895,fraud_Kassulke PLC,shopping_net,946.04,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,41.530541,-74.545798,1,23,9,4
2019-04-10 00:58:21,3519607465576254,"fraud_Streich, Hansen and Veum",gas_transport,23.02,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,40.250836,-125.183176,1,0,10,4
2019-04-10 02:00:33,3519607465576254,"fraud_Swift, Bradtke and Marquardt",grocery_net,12.0,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,41.531019,-123.891251,1,2,10,4
2019-04-10 02:06:37,3519607465576254,"fraud_Goldner, Kovacek and Abbott",grocery_pos,349.7,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,39.998621,-124.646892,1,2,10,4
2019-04-10 02:42:09,3519607465576254,fraud_Strosin-Cruickshank,grocery_pos,326.64,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,40.554803,-124.048395,1,2,10,4
2019-04-10 12:01:28,3519607465576254,fraud_Bashirian Group,shopping_net,974.95,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,40.154377,-124.538708,1,12,10,4
2019-04-10 22:08:20,3519607465576254,fraud_McDermott-Weimann,grocery_pos,337.68,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,41.603454,-124.872206,1,22,10,4
2019-04-10 23:38:23,3519607465576254,fraud_Bogisich-Homenick,misc_net,847.19,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,40.315134,-123.581372,1,23,10,4
2019-04-10 23:47:03,3519607465576254,fraud_Kilback LLC,grocery_pos,340.41,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,39.754545,-123.495913,1,23,10,4
2019-04-10 23:47:29,3519607465576254,fraud_Stoltenberg-Beatty,shopping_pos,873.75,F,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,41.58343,-124.129603,1,23,10,4
2019-04-11 01:14:00,4393520897625,fraud_Cartwright-Harris,grocery_pos,297.86,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,38.727216,-95.106374,1,1,11,4
2019-04-11 02:18:09,4393520897625,fraud_Deckow-O'Conner,grocery_pos,279.01,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,39.670898,-94.295182,1,2,11,4
2019-04-11 02:36:10,4393520897625,fraud_Kiehn-Emmerich,grocery_pos,322.29,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,39.810443,-95.116967,1,2,11,4
2019-04-11 14:25:36,4393520897625,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1020.45,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,40.262566,-95.220508,1,14,11,4
2019-04-11 15:06:30,4393520897625,fraud_Marvin-Lind,personal_care,22.51,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,40.089896,-94.76939,1,15,11,4
2019-04-11 22:02:32,630441765090,"fraud_Weimann, Kuhic and Beahan",shopping_pos,990.74,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,32.144387,-98.674689,1,22,11,4
2019-04-11 23:23:18,630441765090,fraud_Kunze Inc,grocery_pos,319.85,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,31.696698,-98.571875,1,23,11,4
2019-04-11 23:39:33,4393520897625,fraud_Mohr-Bayer,shopping_net,970.76,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,39.552561,-95.649264,1,23,11,4
2019-04-12 00:14:08,4917226033950,"fraud_Reilly, Heaney and Cole",gas_transport,19.94,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.802505,-86.942948,1,0,12,4
2019-04-12 00:36:11,4917226033950,"fraud_Robel, Cummerata and Prosacco",gas_transport,18.41,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.439605,-87.413209,1,0,12,4
2019-04-12 01:27:31,630441765090,"fraud_Tillman, Dickinson and Labadie",gas_transport,22.8,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,32.142140999999995,-98.079247,1,1,12,4
2019-04-12 02:28:01,630441765090,fraud_Auer-Mosciski,grocery_pos,323.44,F,May,TX,76857,31.9571,-98.9656,1791,Corporate investment banker,1965-07-26,31.947787,-98.355883,1,2,12,4
2019-04-12 02:44:37,4393520897625,fraud_Hackett-Lueilwitz,grocery_pos,293.14,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,38.655753,-94.728272,1,2,12,4
2019-04-12 03:08:26,4917226033950,fraud_Deckow-O'Conner,grocery_pos,345.91,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.304142,-86.303547,1,3,12,4
2019-04-12 03:53:06,4917226033950,fraud_Cummings LLC,gas_transport,17.72,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.792978999999995,-86.764875,1,3,12,4
2019-04-12 09:13:39,4917226033950,fraud_Schmitt Inc,gas_transport,21.71,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.984372,-86.437702,1,9,12,4
2019-04-12 21:41:24,4393520897625,"fraud_Osinski, Ledner and Leuschke",grocery_pos,299.93,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,39.57061,-94.972866,1,21,12,4
2019-04-12 22:19:08,4917226033950,fraud_Fisher Inc,shopping_net,1071.78,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.712745,-86.195789,1,22,12,4
2019-04-12 22:32:23,4917226033950,fraud_Kassulke PLC,shopping_net,929.44,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.469451,-86.15418100000001,1,22,12,4
2019-04-12 23:16:13,4393520897625,"fraud_Mosciski, Gislason and Mertz",grocery_pos,312.6,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,39.557724,-95.697176,1,23,12,4
2019-04-12 23:49:03,4393520897625,fraud_Doyle Ltd,grocery_pos,302.12,M,Easton,KS,66020,39.3391,-95.0999,1442,Air broker,1982-05-20,39.429867,-94.735803,1,23,12,4
2019-04-13 01:04:20,4917226033950,fraud_Murray-Smitham,grocery_pos,340.95,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,33.257326,-86.812364,1,1,13,4
2019-04-13 01:57:51,4917226033950,fraud_Jaskolski-Dibbert,grocery_net,13.19,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.320044,-86.284036,1,1,13,4
2019-04-13 08:03:34,4917226033950,fraud_Heidenreich PLC,grocery_pos,346.44,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.513784,-87.171797,1,8,13,4
2019-04-13 15:40:12,4006047418382,fraud_Bogisich-Homenick,misc_net,742.26,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.491608,-85.076861,1,15,13,4
2019-04-13 22:00:11,4917226033950,fraud_Smith-Stokes,misc_pos,49.85,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.050578,-86.97229300000001,1,22,13,4
2019-04-13 22:25:27,4006047418382,"fraud_Bernier, Volkman and Hoeger",misc_net,758.99,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.23179,-85.236289,1,22,13,4
2019-04-13 22:28:15,4006047418382,"fraud_Kerluke, Considine and Macejkovic",misc_net,732.99,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.851107,-85.43127,1,22,13,4
2019-04-13 22:35:09,4917226033950,fraud_Barrows PLC,shopping_pos,932.2,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.371785,-86.469725,1,22,13,4
2019-04-13 22:35:44,4917226033950,fraud_Mosciski Group,travel,1.18,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,31.98872,-86.05918199999999,1,22,13,4
2019-04-13 23:03:18,4006047418382,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,931.0,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.110802,-85.418446,1,23,13,4
2019-04-13 23:09:36,4006047418382,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1029.83,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.184171,-84.572313,1,23,13,4
2019-04-13 23:23:34,4917226033950,fraud_Jaskolski-Vandervort,misc_net,868.14,M,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,32.968757000000004,-86.766819,1,23,13,4
2019-04-13 23:47:55,4006047418382,fraud_Macejkovic-Lesch,shopping_pos,815.38,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,37.229495,-85.065292,1,23,13,4
2019-04-14 01:11:10,4006047418382,"fraud_Swift, Bradtke and Marquardt",grocery_net,17.56,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,37.733131,-85.43337,1,1,14,4
2019-04-14 03:48:41,4006047418382,"fraud_Schumm, Bauch and Ondricka",grocery_pos,332.61,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,37.578347,-84.887527,1,3,14,4
2019-04-14 19:23:04,3548710338694745,fraud_Rempel Inc,shopping_net,1160.47,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,32.294676,-97.868968,1,19,14,4
2019-04-14 22:01:52,3548710338694745,fraud_Lemke-Gutmann,shopping_net,985.49,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,31.842884,-96.859952,1,22,14,4
2019-04-14 22:39:32,4006047418382,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,713.24,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,37.560902,-83.446207,1,22,14,4
2019-04-14 22:39:52,3548710338694745,fraud_Lebsack and Sons,misc_net,978.91,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,33.121901,-97.636753,1,22,14,4
2019-04-14 22:56:39,3548710338694745,fraud_Volkman PLC,food_dining,103.9,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,32.034711,-98.711275,1,22,14,4
2019-04-14 23:00:32,4006047418382,fraud_Schmitt Ltd,misc_net,799.11,M,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,36.970376,-84.934404,1,23,14,4
2019-04-14 23:43:29,3548710338694745,fraud_Rempel Inc,shopping_net,890.87,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,32.998083,-97.508402,1,23,14,4
2019-04-15 02:40:02,3548710338694745,fraud_Runolfsson and Sons,grocery_net,11.28,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,32.893548,-97.804902,1,2,15,4
2019-04-15 03:05:13,3548710338694745,fraud_Huels-Hahn,gas_transport,9.07,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,33.073783,-97.076074,1,3,15,4
2019-04-15 22:23:28,3548710338694745,fraud_Sawayn PLC,shopping_pos,829.05,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,33.007969,-98.581003,1,22,15,4
2019-04-15 23:03:20,3548710338694745,"fraud_Bernier, Volkman and Hoeger",misc_net,733.51,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,32.555237,-97.541952,1,23,15,4
2019-04-15 23:07:58,3548710338694745,fraud_Price Inc,shopping_net,860.53,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,33.12473,-96.845942,1,23,15,4
2019-04-15 23:31:34,3548710338694745,"fraud_Altenwerth, Cartwright and Koss",shopping_net,927.78,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,31.688611,-98.765553,1,23,15,4
2019-04-15 23:38:19,3548710338694745,fraud_Bednar Group,misc_net,859.7,M,Granbury,TX,76048,32.425,-97.7742,47119,"Editor, film/video",1965-08-18,33.395416,-97.243678,1,23,15,4
2019-04-16 00:39:33,6550399784335736,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,264.87,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,27.538188,-81.969473,1,0,16,4
2019-04-16 03:29:43,60427851591,fraud_Hudson-Ratke,grocery_pos,289.11,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,34.652137,-98.773195,1,3,16,4
2019-04-16 03:45:45,6550399784335736,fraud_Brekke and Sons,gas_transport,8.73,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,27.298635,-81.34019,1,3,16,4
2019-04-16 03:49:34,60427851591,fraud_Rutherford-Mertz,grocery_pos,308.25,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,35.037963,-98.265564,1,3,16,4
2019-04-16 05:26:48,60427851591,fraud_Luettgen PLC,gas_transport,8.86,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,36.103172,-99.465294,1,5,16,4
2019-04-16 12:57:48,6550399784335736,fraud_Bode-Schuster,kids_pets,18.62,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.070484,-81.827267,1,12,16,4
2019-04-16 19:21:20,6550399784335736,fraud_Cormier LLC,shopping_net,1094.57,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.073774,-81.254368,1,19,16,4
2019-04-16 20:13:39,60427851591,"fraud_Kerluke, Considine and Macejkovic",misc_net,727.32,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,35.381067,-99.933634,1,20,16,4
2019-04-16 22:07:05,6550399784335736,fraud_Donnelly PLC,misc_net,683.14,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.401419,-82.32468100000001,1,22,16,4
2019-04-16 22:11:01,60427851591,"fraud_Moore, Dibbert and Koepp",misc_net,782.4,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,34.459266,-98.863681,1,22,16,4
2019-04-16 22:13:37,6550399784335736,fraud_Fisher-Schowalter,shopping_net,997.32,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.550202,-82.069896,1,22,16,4
2019-04-16 22:20:11,6550399784335736,fraud_Goyette Inc,shopping_net,928.13,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,27.025767,-82.729637,1,22,16,4
2019-04-16 22:21:13,6550399784335736,fraud_Haag-Blanda,food_dining,119.29,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.074652,-82.956559,1,22,16,4
2019-04-16 22:26:19,4474324669797121,fraud_Koelpin and Sons,misc_net,734.75,M,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,38.64621,-118.323755,1,22,16,4
2019-04-16 22:52:44,4474324669797121,fraud_Bashirian Group,shopping_net,888.44,M,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,37.392469,-119.493782,1,22,16,4
2019-04-16 23:27:26,60427851591,"fraud_Streich, Dietrich and Barton",shopping_net,1045.75,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,35.981242,-99.259257,1,23,16,4
2019-04-16 23:35:13,4474324669797121,"fraud_Moore, Dibbert and Koepp",misc_net,613.99,M,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,37.831978,-118.35841,1,23,16,4
2019-04-16 23:37:23,60427851591,fraud_Hills-Witting,shopping_net,989.17,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,36.174073,-99.026929,1,23,16,4
2019-04-16 23:40:45,60427851591,"fraud_Reichert, Rowe and Mraz",shopping_net,1053.81,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,34.35387,-99.705722,1,23,16,4
2019-04-17 00:08:16,60422928733,fraud_VonRueden Group,grocery_net,8.05,M,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,32.914009,-82.79555699999999,1,0,17,4
2019-04-17 01:31:29,60427851591,fraud_Pacocha-O'Reilly,grocery_pos,296.69,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,36.108811,-99.500224,1,1,17,4
2019-04-17 01:59:00,60422928733,"fraud_Rowe, Batz and Goodwin",grocery_pos,309.33,M,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,33.954351,-81.61819799999999,1,1,17,4
2019-04-17 02:45:22,60422928733,fraud_Bailey-Morar,grocery_pos,306.6,M,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,33.760104,-82.03154599999999,1,2,17,4
2019-04-17 10:55:47,30234966027947,fraud_O'Keefe-Hudson,grocery_pos,287.26,M,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,43.381248,-88.065085,1,10,17,4
2019-04-17 16:28:33,60422928733,fraud_Herman Inc,misc_pos,7.13,M,North Augusta,SC,29860,33.6028,-81.9748,46944,Secondary school teacher,1942-04-02,32.98808,-81.866199,1,16,17,4
2019-04-17 16:37:09,4474324669797121,fraud_Lockman Ltd,grocery_pos,346.58,M,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,37.864965000000005,-119.937024,1,16,17,4
2019-04-17 18:06:34,30234966027947,"fraud_Streich, Dietrich and Barton",shopping_net,1000.47,M,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,44.587876,-88.477622,1,18,17,4
2019-04-17 19:38:54,60427851591,"fraud_Labadie, Treutel and Bode",shopping_net,1164.36,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,34.790229,-98.535879,1,19,17,4
2019-04-17 22:00:30,6550399784335736,fraud_Kassulke PLC,shopping_net,993.93,M,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,26.78667,-81.7518,1,22,17,4
2019-04-17 22:11:24,60427851591,fraud_Kuhic LLC,shopping_net,1128.77,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,35.158432,-99.555364,1,22,17,4
2019-04-17 22:16:35,60427851591,fraud_Kuhn LLC,misc_net,757.82,M,Burns Flat,OK,73624,35.3492,-99.188,2142,Politician's assistant,1976-06-30,35.54387,-99.704041,1,22,17,4
2019-04-17 22:30:33,4474324669797121,"fraud_Huel, Hammes and Witting",grocery_pos,350.64,M,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,1927-09-09,37.694311,-119.874281,1,22,17,4
