trans_date_trans_time,cc_num,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud,hour
2019-04-28 23:38:37,30371006069917,fraud_Vandervort-Funk,grocery_pos,331.56,M,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,38.316455,-89.541758,1,24
2019-04-28 23:41:43,6011826317034777,fraud_Cormier LLC,shopping_net,1012.77,F,Georgetown,DE,19947,38.679,-75.3932,18799,"Designer, multimedia",2000-03-16,39.596186,-75.559281,1,24
2019-04-29 00:04:50,30371006069917,fraud_Kilback LLC,grocery_pos,341.8,M,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,37.537795,-89.541523,1,1
2019-04-29 00:47:08,4079773899158,"fraud_Goldner, Kovacek and Abbott",grocery_pos,340.02,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,44.57346,-115.970708,1,1
2019-04-29 00:54:47,30344654314976,"fraud_Christiansen, Goyette and Schamberger",gas_transport,18.55,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,40.783358,-121.373932,1,1
2019-04-29 00:59:00,4079773899158,fraud_Kuhic Inc,grocery_pos,307.53,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,43.952534,-117.070686,1,1
2019-04-29 00:59:29,30344654314976,fraud_Padberg-Welch,grocery_pos,298.19,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,40.387359,-120.874787,1,1
2019-04-29 01:12:10,342351256941125,fraud_Howe PLC,entertainment,554.94,F,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,32.421163,-83.928759,1,2
2019-04-29 01:35:05,345225948700767,fraud_Koepp-Witting,grocery_pos,286.12,M,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,38.389724,-83.38538199999999,1,2
2019-04-29 01:49:30,4079773899158,fraud_Heidenreich PLC,grocery_pos,344.48,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,44.578933,-116.973647,1,2
2019-04-29 03:29:41,6011826317034777,fraud_Ruecker Group,misc_net,885.96,F,Georgetown,DE,19947,38.679,-75.3932,18799,"Designer, multimedia",2000-03-16,39.666374,-76.358642,1,4
2019-04-29 03:58:02,342351256941125,fraud_Gutmann Ltd,grocery_net,12.43,F,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,33.237072999999995,-84.155467,1,4
2019-04-29 10:13:47,6011826317034777,fraud_Smitham-Schiller,grocery_net,10.93,F,Georgetown,DE,19947,38.679,-75.3932,18799,"Designer, multimedia",2000-03-16,37.691598,-76.05841600000001,1,11
2019-04-29 10:40:00,4079773899158,"fraud_Greenholt, Jacobi and Gleason",gas_transport,20.3,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,43.846744,-117.39462,1,11
2019-04-29 14:48:26,30344654314976,"fraud_Kilback, Nitzsche and Leffler",travel,2.13,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39.820223,-121.569154,1,15
2019-04-29 19:42:15,345225948700767,"fraud_Streich, Dietrich and Barton",shopping_net,909.36,M,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,37.554285,-81.747326,1,20
2019-04-29 22:09:47,4079773899158,fraud_Ankunding LLC,shopping_net,973.38,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,43.811817,-115.676318,1,23
2019-04-29 22:10:15,30371006069917,"fraud_Lockman, West and Runte",grocery_pos,327.57,M,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,38.317318,-89.900566,1,23
2019-04-29 22:27:46,342351256941125,fraud_Dickinson Ltd,personal_care,18.81,F,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,32.566556,-84.29791999999999,1,23
2019-04-29 22:29:01,30371006069917,"fraud_Greenfelder, Bartoletti and Davis",misc_net,882.64,M,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,37.450577,-89.287773,1,23
2019-04-29 22:40:59,4079773899158,"fraud_Rippin, Kub and Mann",misc_net,794.06,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,44.026778,-116.095607,1,23
2019-04-29 22:47:55,345225948700767,fraud_Stoltenberg-Beatty,shopping_pos,977.96,M,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,37.807366,-82.58045,1,23
2019-04-29 22:55:42,345225948700767,fraud_Beier-Hyatt,shopping_pos,1135.74,M,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,38.283999,-82.016805,1,23
2019-04-29 22:58:31,30371006069917,fraud_Kilback Group,food_dining,119.42,M,Tamaroa,IL,62888,38.138000000000005,-89.2231,2135,"Development worker, community",1961-01-31,38.132108,-89.275627,1,23
2019-04-29 23:12:51,345225948700767,fraud_Lockman Ltd,grocery_pos,296.02,M,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,39.136771,-82.958061,1,24
2019-04-29 23:17:33,4079773899158,fraud_Klocko LLC,misc_net,806.16,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,45.21976,-117.049298,1,24
2019-04-29 23:38:54,30344654314976,fraud_Hudson-Ratke,grocery_pos,333.17,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,40.043488,-120.115626,1,24
2019-04-29 23:44:02,30344654314976,fraud_McDermott-Weimann,grocery_pos,336.71,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39.894543,-121.344376,1,24
2019-04-29 23:51:22,6011826317034777,"fraud_Baumbach, Feeney and Morar",shopping_net,960.49,F,Georgetown,DE,19947,38.679,-75.3932,18799,"Designer, multimedia",2000-03-16,39.073319,-75.545153,1,24
2019-04-29 23:55:33,4079773899158,fraud_Huel-Langworth,misc_net,965.16,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,44.962783,-116.48154,1,24
2019-04-30 02:16:48,4079773899158,fraud_Cartwright-Harris,grocery_pos,310.9,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,45.361519,-117.218034,1,3
2019-04-30 02:27:17,2305336922781618,"fraud_Schaefer, Maggio and Daugherty",gas_transport,23.29,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,41.552649,-92.419117,1,3
2019-04-30 02:58:05,30344654314976,fraud_Kiehn-Emmerich,grocery_pos,313.33,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39.384,-119.960675,1,3
2019-04-30 03:12:12,30344654314976,fraud_Deckow-O'Conner,grocery_pos,302.59,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,40.045071,-121.421907,1,4
2019-04-30 03:16:27,2305336922781618,"fraud_Mosciski, Gislason and Mertz",grocery_pos,348.39,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,39.757046,-92.396927,1,4
2019-04-30 08:23:31,4243521033756702612,fraud_Pfeffer LLC,grocery_net,8.94,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,40.799605,-79.114841,1,9
2019-04-30 22:13:49,4243521033756702612,fraud_Goyette Inc,shopping_net,921.04,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,40.851276,-80.018829,1,23
2019-04-30 22:55:46,4079773899158,"fraud_Gottlieb, Considine and Schultz",shopping_net,1093.55,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,44.370477,-117.240923,1,23
2019-04-30 22:58:06,30344654314976,fraud_Koepp-Witting,grocery_pos,305.5,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,40.267768,-120.239292,1,23
2019-04-30 22:59:58,2305336922781618,fraud_Deckow-O'Conner,grocery_pos,290.88,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,40.087906,-92.666203,1,23
2019-04-30 23:01:18,4243521033756702612,fraud_McDermott-Weimann,grocery_pos,328.99,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,42.038208,-79.369108,1,24
2019-04-30 23:11:22,2305336922781618,fraud_Bradtke PLC,grocery_pos,368.08,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,41.371476,-91.891048,1,24
2019-04-30 23:32:24,4079773899158,"fraud_Baumbach, Feeney and Morar",shopping_net,938.4,M,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,44.093498,-117.426157,1,24
2019-04-30 23:36:39,30344654314976,fraud_Stiedemann Inc,misc_pos,49.49,F,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39.261222,-119.712888,1,24
2019-04-30 23:42:20,2305336922781618,fraud_Dach-Nader,misc_net,843.99,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,39.996001,-93.430154,1,24
2019-05-01 00:37:50,501899453424,fraud_Cummerata-Jones,gas_transport,10.45,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,34.109532,-86.152827,1,1
2019-05-01 01:48:05,2305336922781618,fraud_Doyle Ltd,grocery_pos,326.74,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,41.398169,-93.1272,1,2
2019-05-01 01:51:53,4243521033756702612,"fraud_Huel, Hammes and Witting",grocery_pos,353.26,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,41.856907,-79.1449,1,2
2019-05-01 02:28:00,4243521033756702612,fraud_Strosin-Cruickshank,grocery_pos,299.97,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,41.252422,-79.79566899999999,1,3
2019-05-01 02:37:09,2305336922781618,"fraud_Harris, Gusikowski and Heaney",grocery_net,14.33,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,40.794049,-92.02769,1,3
2019-05-01 03:21:36,4243521033756702612,"fraud_Schaefer, Maggio and Daugherty",gas_transport,9.55,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,40.57071,-78.960704,1,4
2019-05-01 16:55:23,501899453424,fraud_Kuhic LLC,shopping_net,1124.85,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,33.233436,-86.089162,1,17
2019-05-01 22:19:56,4243521033756702612,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1066.46,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,40.383947,-78.537092,1,23
2019-05-01 22:45:48,2305336922781618,fraud_Denesik and Sons,shopping_pos,848.16,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,39.732283,-91.897299,1,23
2019-05-01 23:08:11,2305336922781618,fraud_Fisher-Schowalter,shopping_net,1193.21,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,40.773373,-91.798182,1,24
2019-05-01 23:10:04,501899453424,"fraud_Zboncak, Rowe and Murazik",shopping_net,888.74,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,34.813084,-85.58823000000001,1,24
2019-05-01 23:15:14,4243521033756702612,fraud_Fisher Inc,shopping_net,999.62,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,41.596369,-78.78950999999999,1,24
2019-05-01 23:23:53,501899453424,fraud_Yost-Rogahn,personal_care,21.99,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,34.269685,-85.846374,1,24
2019-05-01 23:45:52,4243521033756702612,"fraud_Quitzon, Green and Bashirian",shopping_pos,956.19,M,Clarion,PA,16214,41.2123,-79.3773,10127,Broadcast journalist,1956-03-20,41.857272,-79.323656,1,24
2019-05-01 23:51:10,2305336922781618,fraud_Volkman-Predovic,shopping_net,1153.13,M,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,41.00876,-91.872786,1,24
2019-05-02 00:51:40,4358137750029944984,fraud_Heathcote LLC,shopping_net,971.12,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,42.362931,-92.543832,1,1
2019-05-02 01:06:34,4358137750029944984,fraud_Bins-Rice,gas_transport,12.02,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,42.181834,-91.631359,1,2
2019-05-02 01:24:42,4358137750029944984,"fraud_Moen, Reinger and Murphy",grocery_pos,354.92,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,41.962021,-92.462597,1,2
2019-05-02 01:37:38,4358137750029944984,fraud_Volkman-Predovic,shopping_net,1082.36,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,42.795639,-93.038723,1,2
2019-05-02 02:07:08,501899453424,"fraud_Heller, Gutmann and Zieme",grocery_pos,309.91,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,33.339971000000006,-85.696347,1,3
2019-05-02 03:28:04,501899453424,fraud_Murray-Smitham,grocery_pos,301.68,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,34.847605,-86.462692,1,4
2019-05-02 03:36:32,501899453424,fraud_Barton Inc,grocery_pos,262.04,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,33.482372999999995,-85.018801,1,4
2019-05-02 22:02:51,213161869125933,fraud_Fahey Inc,kids_pets,6.03,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,45.473741,-69.93032600000001,1,23
2019-05-02 22:16:48,501899453424,fraud_O'Keefe-Hudson,grocery_pos,298.28,F,Gadsden,AL,35903,33.9845,-85.9077,67082,Ceramics designer,1970-01-08,34.520154,-86.608127,1,23
2019-05-02 22:36:55,4358137750029944984,fraud_Hilpert-Conroy,kids_pets,21.28,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,42.939837,-91.095836,1,23
2019-05-02 22:56:10,213161869125933,fraud_Hermann and Sons,shopping_pos,853.98,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,44.440966,-71.444973,1,23
2019-05-02 22:58:47,213161869125933,fraud_Stamm-Witting,shopping_net,1125.96,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,45.368787,-70.564634,1,23
2019-05-02 23:41:24,213161869125933,fraud_Miller-Harris,misc_net,691.31,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,45.541696,-71.38364200000001,1,24
2019-05-02 23:49:46,4358137750029944984,fraud_Crooks and Sons,personal_care,19.49,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,43.545203,-92.598216,1,24
2019-05-03 00:40:42,3583093681934489,"fraud_Goldner, Kovacek and Abbott",grocery_pos,303.79,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,38.800156,-84.83327299999999,1,1
2019-05-03 00:51:48,3583093681934489,"fraud_Moen, Reinger and Murphy",grocery_pos,306.72,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.977558,-86.047701,1,1
2019-05-03 01:14:40,4358137750029944984,fraud_Vandervort-Funk,grocery_pos,337.56,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,41.76893,-91.161346,1,2
2019-05-03 01:21:29,630412733309,fraud_Heller-Abshire,grocery_net,14.77,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,45.767114,-87.891483,1,2
2019-05-03 03:01:14,3583093681934489,fraud_Padberg-Welch,grocery_pos,282.74,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,38.471055,-85.199931,1,4
2019-05-03 04:38:52,213161869125933,"fraud_Moen, Reinger and Murphy",grocery_pos,325.92,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,44.274591,-69.79615799999999,1,5
2019-05-03 12:45:32,630412733309,fraud_Boyer-Reichert,shopping_net,1022.06,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,46.404194,-87.566214,1,13
2019-05-03 19:22:11,213161869125933,"fraud_Zboncak, Rowe and Murazik",shopping_net,1023.37,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,45.535444,-71.052701,1,20
2019-05-03 22:05:14,213161869125933,fraud_Kovacek Ltd,travel,7.46,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,44.297744,-69.998695,1,23
2019-05-03 22:09:28,213161869125933,"fraud_Moore, Dibbert and Koepp",misc_net,814.8,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,44.452708,-71.061607,1,23
2019-05-03 22:31:56,3583093681934489,fraud_Pacocha-Bauch,shopping_pos,975.74,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.625414,-84.76560699999999,1,23
2019-05-03 22:42:28,3583093681934489,fraud_Goyette Inc,shopping_net,846.66,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,38.61489,-86.069574,1,23
2019-05-03 22:59:30,3583093681934489,"fraud_Greenfelder, Bartoletti and Davis",misc_net,820.32,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.849621,-85.952881,1,23
2019-05-03 23:00:23,4358137750029944984,"fraud_Lowe, Dietrich and Erdman",kids_pets,19.21,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,41.920526,-91.150285,1,24
2019-05-03 23:17:45,3583093681934489,fraud_Terry-Huel,shopping_net,1145.78,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.749221,-85.570853,1,24
2019-05-03 23:50:14,4358137750029944984,fraud_Altenwerth-Kilback,home,239.8,F,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,43.213211,-92.548493,1,24
2019-05-03 23:53:39,213161869125933,"fraud_Hagenes, Hermann and Stroman",travel,2.45,F,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,45.313893,-71.570619,1,24
2019-05-04 00:56:46,213186880359195,fraud_Corwin-Collins,gas_transport,6.02,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,41.083456,-89.849288,1,1
2019-05-04 01:35:03,3583093681934489,fraud_Stracke-Lemke,grocery_pos,292.98,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.744781,-85.924582,1,2
2019-05-04 01:50:57,630412733309,fraud_Stracke-Lemke,grocery_pos,338.57,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,46.911302,-87.65495200000001,1,2
2019-05-04 03:43:34,213186880359195,fraud_Cummerata-Jones,gas_transport,9.71,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,39.923504,-89.295327,1,4
2019-05-04 18:42:21,3583093681934489,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,960.2,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,38.110034000000006,-85.237184,1,19
2019-05-04 22:08:59,213186880359195,"fraud_Kerluke, Kertzmann and Wiza",misc_net,821.37,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,41.24976,-91.198768,1,23
2019-05-04 22:20:58,630412733309,"fraud_Heathcote, Yost and Kertzmann",shopping_net,966.42,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,46.83328,-87.336327,1,23
2019-05-04 22:25:20,213186880359195,"fraud_Herman, Treutel and Dickens",misc_net,642.16,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,40.029847,-90.082664,1,23
2019-05-04 22:36:28,630412733309,fraud_Mohr Inc,shopping_pos,830.2,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,47.239598,-87.048548,1,23
2019-05-04 23:05:12,630412733309,"fraud_Watsica, Haag and Considine",shopping_pos,748.49,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,45.488787,-88.96927,1,24
2019-05-04 23:40:20,3583093681934489,fraud_Schmitt Ltd,misc_net,889.2,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.940486,-85.516708,1,24
2019-05-04 23:44:07,3583093681934489,fraud_Bogisich-Weimann,kids_pets,19.8,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.204476,-86.55895500000001,1,24
2019-05-04 23:46:50,630412733309,fraud_Leannon-Ward,food_dining,117.07,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,46.985958,-87.369849,1,24
2019-05-04 23:57:55,630412733309,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,50.21,F,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,46.401703000000005,-88.403518,1,24
2019-05-05 14:40:06,213186880359195,"fraud_Goldner, Kovacek and Abbott",grocery_pos,319.27,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,41.259322,-89.314288,1,15
2019-05-05 22:21:44,213186880359195,fraud_Kassulke PLC,shopping_net,903.55,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,40.44778,-91.211542,1,23
2019-05-05 22:35:55,213186880359195,fraud_O'Keefe-Hudson,grocery_pos,296.06,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,40.653201,-89.619169,1,23
2019-05-05 22:36:19,213186880359195,fraud_Rempel Inc,shopping_net,936.54,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,40.156621,-89.608416,1,23
2019-05-05 23:41:26,213186880359195,"fraud_Little, Gutmann and Lynch",shopping_net,927.87,M,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,40.529062,-89.858572,1,24
2019-05-06 01:26:23,180056173248083,"fraud_Mosciski, Gislason and Mertz",grocery_pos,317.07,M,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,1976-01-15,42.506517,-85.39877299999999,1,2
